Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.004s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:43,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:57:43,2020-02-27 10:57:44,1.459s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:57:44,2020-02-27 10:57:49,5.002s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 10:57:49,2020-02-27 10:57:50,0.673s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 10:57:50,2020-02-27 10:57:57,7.079s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 10:57:57,2020-02-27 10:58:47,50.127s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 10:57:57,2020-02-27 10:58:03,5.416s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 10:58:03,2020-02-27 10:58:08,5.679s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:58:08,2020-02-27 10:58:13,5.004s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 10:58:13,2020-02-27 10:58:15,1.326s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 10:58:15,2020-02-27 10:58:16,1.517s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 10:58:16,2020-02-27 10:58:17,0.723s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 10:58:17,2020-02-27 10:58:20,3.038s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 10:58:20,2020-02-27 10:58:30,10.003s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.003s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Notifikasi""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Notification Mention""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Message""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button List""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.003s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/List Subscribed""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/List Member""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.009s,NOT_RUN
"click(findTestObject(""Maintenance/Button Profile""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Tweet and Replies""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Media""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.007s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.016s,NOT_RUN
"click(findTestObject(""Maintenance/Profile - Likes""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting and Privacy""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Privacy and safety""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Notification""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Content preferences""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Display""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Data Usage""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - Accessibility""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Setting - About Twitter""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.005s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.002s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:30,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Logout/div_Selengkapnya""))",Firefox 73.0,,,2020-02-27 10:58:30,2020-02-27 10:58:32,1.922s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:58:32,2020-02-27 10:58:37,5.005s,PASSED
"click(findTestObject(""Maintenance/Keluar/div_Keluar""))",Firefox 73.0,,,2020-02-27 10:58:37,2020-02-27 10:58:38,0.877s,PASSED
closeBrowser(),Firefox 73.0,,,2020-02-27 10:58:38,2020-02-27 10:58:47,9.468s,PASSED
,,,,,,,
Test Cases/Maintenance 1,Firefox 73.0,,,2020-02-27 10:58:47,2020-02-27 10:59:32,44.493s,PASSED
"openBrowser("""")",Firefox 73.0,,,2020-02-27 10:58:47,2020-02-27 10:58:52,4.885s,PASSED
"navigateToUrl(""https://twitter.com"")",Firefox 73.0,,,2020-02-27 10:58:52,2020-02-27 10:58:56,4.219s,PASSED
delay(5),Firefox 73.0,,,2020-02-27 10:58:56,2020-02-27 10:59:01,5.004s,PASSED
"click(findTestObject(""Maintenance/Halaman Awal/div_Log in""))",Firefox 73.0,,,2020-02-27 10:59:01,2020-02-27 10:59:03,1.109s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Phone email or username_sessionusername_or_email""), Username)",Firefox 73.0,,,2020-02-27 10:59:03,2020-02-27 10:59:04,1.055s,PASSED
"setText(findTestObject(""Maintenance/Halaman Login/input_Password_sessionpassword""), Password)",Firefox 73.0,,,2020-02-27 10:59:04,2020-02-27 10:59:04,0.645s,PASSED
"click(findTestObject(""Maintenance/Halaman Login/div_Log in""))",Firefox 73.0,,,2020-02-27 10:59:04,2020-02-27 10:59:07,3.047s,PASSED
delay(10),Firefox 73.0,,,2020-02-27 10:59:07,2020-02-27 10:59:17,10.003s,PASSED
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 9999)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"scrollToPosition(0, 0)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"setText(findTestObject(""Maintenance/Search Mutualan""), ""mutualan rt"")",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Span Mutualan RT""), STOP_ON_FAILURE)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Tweet Pertama Mutualan""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Klik Retweet""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 1""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 2""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(20),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 3""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 4""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Follow 5""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(15),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Close""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.002s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Home""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Button Explore""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(5),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"click(findTestObject(""Maintenance/Show More Hastag""))",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 9)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.001s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 99)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
"scrollToPosition(0, 999)",Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
delay(10),Firefox 73.0,,,2020-02-27 10:59:17,2020-02-27 10:59:17,0.000s,NOT_RUN
